Country,10,11,12,20,30,40,50,60,61,62,70,71,72,80,81,82,90,100,110,120,121,122,130,140,150,151,152,153,160,170,180,190,200,201,202,210,220
Cameroon,36798.46,11872.55,0.00,623.11,14393.24,8243.46,212668.37,1194.49,0.00,136960.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3687.19,10688.43,16130.94,0.00,1539.64,1868.92,0.00,0.00,0.00,0.00,0.00,143.56,2306.13,1844.38,649.45,6.71,7.15,0.00,3674.75,0.00
Canada,3311.93,534743.05,0.00,0.00,17708.71,13182.90,4.06,177912.16,90859.53,280.22,1125154.16,2172019.26,969.02,8641.65,0.00,0.00,546712.85,390383.86,3513.66,388844.47,0.23,0.00,238677.99,1222197.77,1053724.36,0.00,77.26,107.54,150588.64,0.00,77952.20,11159.26,382149.90,13945.27,0.00,1155535.87,185487.62
Cape Verde,28.37,0.37,0.00,172.55,11.55,50.93,1.56,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.76,252.80,1329.21,0.00,0.37,272.47,0.00,41.65,0.00,0.18,2.92,0.00,29.33,0.36,29.41,850.58,431.60,0.00,417.21,0.00
Central African Republic,4392.76,1976.85,0.19,130.63,3249.25,3122.26,99552.05,9159.41,0.00,395042.64,0.75,0.00,0.00,0.00,0.00,0.00,0.00,2740.78,63600.76,33393.24,0.00,745.41,62.59,0.00,0.00,0.00,0.00,0.00,412.48,98.57,128.71,155.23,4.07,0.85,0.00,981.12,0.00
Chad,122144.48,18056.80,0.00,15039.61,37771.99,43315.51,84.99,345.38,0.00,43982.49,0.19,0.00,0.00,0.00,0.00,0.00,0.00,371.41,516.23,128386.55,0.00,4946.80,128479.00,0.00,41550.51,0.00,1435.18,34125.89,0.00,159.69,7112.09,237.90,635400.86,82.52,87.61,3757.09,0.00
Chile,9283.19,9574.49,0.00,0.59,12691.84,16396.31,93107.78,52785.03,6455.59,8739.14,0.00,0.00,0.00,0.15,0.00,0.00,17407.48,41947.34,1233.27,119332.66,0.00,13.44,29033.40,0.00,115323.00,0.00,0.00,2487.57,0.00,0.14,256.77,2118.13,135751.09,0.00,0.00,40494.82,28260.23
China,607839.86,586040.52,6.86,658988.39,447287.24,429263.32,435290.59,333638.15,170471.55,5.83,525437.69,0.83,3.69,136577.43,0.30,0.00,1040.09,149506.82,54138.17,16520.85,11741.34,8388.71,2582134.60,310.90,226591.56,0.00,2.03,0.17,107.63,1714.42,32809.97,105097.97,1595634.62,25166.39,49314.98,125263.03,64587.45
Colombia,46011.72,23380.03,20.78,0.00,31998.23,39153.78,705186.81,8139.71,0.85,0.00,0.00,0.00,0.00,23.89,0.00,0.00,8.33,13409.41,11475.67,54832.72,0.00,0.47,139708.11,0.00,5199.14,0.00,0.00,0.47,12783.48,3500.14,24126.08,2328.31,252.09,0.00,0.00,15269.32,65.91
Comoros,2.33,110.73,0.00,0.00,0.28,56.39,829.50,83.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,388.64,2.14,17.96,0.00,0.19,6.52,0.00,0.00,0.00,0.00,0.00,0.00,3.81,0.00,22.51,0.00,0.00,0.00,213.81,0.00
Congo,7776.30,13740.54,0.00,0.00,7943.73,5622.35,179644.27,827.45,1.14,37715.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22841.50,4876.18,10904.94,0.00,0.00,7384.65,0.00,0.00,0.00,0.00,0.00,40972.49,853.48,818.48,266.59,2.18,0.19,0.00,3558.06,0.00
