Country,10,11,12,20,30,40,50,60,61,62,70,71,72,80,81,82,90,100,110,120,121,122,130,140,150,151,152,153,160,170,180,190,200,201,202,210,220
Greenland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1826.22,6150.91,7880.54,0.00,8.31,25641.22,28370.05,261605.92,0.00,0.00,0.00,0.00,0.00,1014.83,0.59,6583.83,63.91,0.00,59457.12,1761484.50
Grenada,1.21,0.00,0.19,0.00,1.95,5.02,283.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.36,0.00,0.00,0.00,0.00,0.00,5.30,0.65,0.19,6.97,0.00,0.00,0.00,42.26,0.00
Guatemala,9764.37,766.72,0.28,0.00,4908.51,14430.68,56457.17,6456.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.38,7007.90,1495.48,413.03,0.00,0.00,4337.71,0.00,0.00,0.00,0.00,0.00,139.84,361.83,183.27,858.01,23.60,0.00,0.00,1406.82,0.00
Guinea,17730.13,2589.91,0.00,536.88,13744.38,21489.50,6283.15,1826.27,0.00,147260.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,280.67,1.50,25274.38,0.00,2666.86,8.14,0.00,0.00,0.00,0.00,0.00,5.92,3562.37,10.45,465.41,4.86,13.57,0.00,1325.63,0.00
Guinea-Bissau,1972.23,103.19,0.00,315.26,3270.94,2442.73,168.95,152.74,0.00,17932.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.60,5.20,819.44,0.00,116.38,47.44,0.00,0.00,0.00,0.00,0.00,0.00,4109.46,25.55,50.11,6.23,30.14,0.00,1685.94,0.00
Guyana,327.51,818.69,0.00,0.00,365.77,1659.36,187303.04,167.73,0.00,0.00,0.00,0.00,0.00,5.55,0.00,0.00,0.00,5192.09,744.71,8965.87,0.00,0.00,651.12,0.00,33.86,0.00,0.00,0.00,2364.86,81.95,1451.77,213.69,38.19,0.00,0.00,1453.05,0.00
Haiti,1863.50,428.77,7.12,0.00,1640.58,1171.09,2204.32,75.14,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00,1203.72,114.25,47.12,2.80,0.00,0.00,14025.22,0.00,69.35,0.00,0.00,0.00,105.26,126.11,2902.94,407.80,0.45,0.00,0.00,820.04,0.00
Holy See,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00
Honduras,4380.52,560.36,3.13,0.00,2236.87,18536.24,62754.10,9310.87,0.00,0.00,0.00,0.00,0.00,6.09,0.00,0.00,1.01,6071.06,884.20,180.48,0.00,0.00,4759.88,0.00,3.05,0.00,0.00,0.00,159.60,608.54,147.44,499.71,3.87,0.00,0.00,1670.27,0.00
Hong Kong,22.43,1.14,0.00,62.99,39.06,108.14,209.34,3.08,0.44,0.00,225.62,0.00,0.00,0.00,0.00,0.00,0.00,49.88,4.40,0.00,9.33,0.00,5.19,0.00,0.70,0.00,0.00,0.00,0.00,25.08,5.72,195.86,0.00,0.00,0.00,151.12,0.00
